"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome"
"comparisons prompt","gpt-3.5-turbo-0125",140,15,1,2,3,3,2,0,1,19,24,24,19
"comparisons prompt","gpt-3.5-turbo-0125",140,16,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","gpt-3.5-turbo-0125",140,17,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gpt-3.5-turbo-0125",140,18,2,4,5,4,5,1,1,26,29,26,29
"comparisons prompt","gpt-3.5-turbo-0125",140,19,3,6,7,6,7,1,1,30,36,30,36
"comparisons prompt","gpt-3.5-turbo-0125",140,20,0,0,1,1,0,0,1,12,18,18,12
"comparisons prompt","gpt-3.5-turbo-0125",140,21,0,0,1,1,0,0,1,16,18,18,16
"comparisons prompt","gpt-3.5-turbo-0125",140,22,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gpt-3.5-turbo-0125",140,23,3,6,7,6,7,1,1,34,34,34,34
"comparisons prompt","gpt-3.5-turbo-0125",140,24,2,4,5,4,5,1,1,27,28,27,28
"comparisons prompt","gpt-3.5-turbo-0125",140,25,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","gpt-3.5-turbo-0125",140,26,1,2,3,2,3,1,1,21,23,21,23
"comparisons prompt","gpt-3.5-turbo-0125",140,27,2,4,5,5,4,0,1,25,30,30,25
"comparisons prompt","gpt-3.5-turbo-0125",140,28,1,2,3,3,2,0,1,20,25,25,20
"comparisons prompt","gpt-3.5-turbo-0125",140,29,1,2,3,2,3,1,1,19,23,19,23
"comparisons prompt","gpt-3.5-turbo-0125",140,30,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","gpt-3.5-turbo-0125",140,31,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","gpt-3.5-turbo-0125",140,32,2,4,5,4,5,1,1,26,29,26,29
"comparisons prompt","gpt-3.5-turbo-0125",140,33,0,0,1,1,0,0,1,16,18,18,16
"comparisons prompt","gpt-3.5-turbo-0125",140,34,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","gpt-3.5-turbo-0125",140,35,2,4,5,5,4,0,1,26,31,31,26
"comparisons prompt","gpt-3.5-turbo-0125",140,36,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gpt-3.5-turbo-0125",140,37,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","gpt-3.5-turbo-0125",140,38,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gpt-3.5-turbo-0125",140,39,2,4,5,5,4,0,1,27,31,31,27
"comparisons prompt","gpt-3.5-turbo-0125",140,40,1,2,3,2,3,1,1,21,23,21,23
"comparisons prompt","gpt-3.5-turbo-0125",140,41,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gpt-3.5-turbo-0125",140,42,3,6,7,6,7,1,1,33,36,33,36
"comparisons prompt","gpt-3.5-turbo-0125",140,43,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gpt-3.5-turbo-0125",140,44,0,0,1,0,1,1,1,14,17,14,17
"comparisons prompt","gpt-3.5-turbo-0125",140,45,2,4,5,4,5,1,1,28,31,28,31
"comparisons prompt","gpt-3.5-turbo-0125",140,46,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gpt-3.5-turbo-0125",140,47,3,6,7,6,7,1,1,33,35,33,35
"comparisons prompt","gpt-3.5-turbo-0125",140,48,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","gpt-3.5-turbo-0125",140,49,3,6,7,7,6,0,1,33,34,34,33
"comparisons prompt","gpt-3.5-turbo-0125",140,50,3,6,7,7,6,0,1,34,37,37,34
"comparisons prompt","gpt-3.5-turbo-0125",140,51,0,0,1,1,0,0,1,16,16,16,16
"comparisons prompt","gpt-3.5-turbo-0125",140,52,3,6,7,6,7,1,1,32,37,32,37
"comparisons prompt","gpt-3.5-turbo-0125",140,53,0,0,1,0,1,1,1,17,18,17,18
"comparisons prompt","gpt-3.5-turbo-0125",140,54,2,4,5,4,5,1,1,26,28,26,28
"comparisons prompt","gpt-3.5-turbo-0125",140,55,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gpt-3.5-turbo-0125",140,56,3,6,7,6,7,1,1,35,36,35,36
"comparisons prompt","gpt-3.5-turbo-0125",140,57,1,2,3,3,2,0,1,20,25,25,20
"comparisons prompt","gpt-3.5-turbo-0125",140,58,0,0,1,0,1,1,1,14,18,14,18
"comparisons prompt","gpt-3.5-turbo-0125",140,59,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gpt-3.5-turbo-0125",140,0,99,0,1,0,1,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,1,99,0,2,2,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,2,99,0,3,3,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,3,99,0,4,0,4,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,4,99,0,5,5,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,5,99,0,6,6,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,6,99,0,7,7,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,7,99,1,2,1,2,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,8,99,1,3,3,1,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,9,99,1,4,4,1,1,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,10,99,1,5,1,5,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,11,99,1,6,1,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,12,99,1,7,1,7,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,13,99,2,3,3,2,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,14,99,2,4,2,4,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,15,99,2,5,5,2,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,16,99,2,6,2,6,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,17,99,2,7,2,7,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,18,99,3,4,3,4,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,19,99,3,5,3,5,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,20,99,3,6,6,3,1,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,21,99,3,7,7,3,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,22,99,4,5,5,4,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,23,99,4,6,4,6,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,24,99,4,7,7,4,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,25,99,5,6,6,5,1,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,26,99,5,7,5,7,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",140,27,99,6,7,7,6,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,0,3,6,7,6,7,0,0,33,36,33,36
"comparisons prompt","gpt-3.5-turbo-0125",141,1,2,4,5,4,5,0,0,27,28,27,28
"comparisons prompt","gpt-3.5-turbo-0125",141,2,0,0,1,1,0,0,1,14,19,19,14
"comparisons prompt","gpt-3.5-turbo-0125",141,3,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","gpt-3.5-turbo-0125",141,4,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gpt-3.5-turbo-0125",141,5,1,2,3,3,2,0,1,20,25,25,20
"comparisons prompt","gpt-3.5-turbo-0125",141,6,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gpt-3.5-turbo-0125",141,7,1,2,3,3,2,0,1,19,24,24,19
"comparisons prompt","gpt-3.5-turbo-0125",141,8,2,4,5,4,5,1,1,28,30,28,30
"comparisons prompt","gpt-3.5-turbo-0125",141,9,2,4,5,5,4,0,1,27,30,30,27
"comparisons prompt","gpt-3.5-turbo-0125",141,10,2,4,5,4,5,1,1,25,31,25,31
"comparisons prompt","gpt-3.5-turbo-0125",141,11,1,2,3,3,2,0,1,22,20,20,22
"comparisons prompt","gpt-3.5-turbo-0125",141,12,1,2,3,2,3,1,1,18,23,18,23
"comparisons prompt","gpt-3.5-turbo-0125",141,13,2,4,5,4,5,1,1,28,31,28,31
"comparisons prompt","gpt-3.5-turbo-0125",141,14,3,6,7,6,7,1,1,35,34,35,34
"comparisons prompt","gpt-3.5-turbo-0125",141,15,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gpt-3.5-turbo-0125",141,16,2,4,5,4,5,1,1,26,31,26,31
"comparisons prompt","gpt-3.5-turbo-0125",141,17,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","gpt-3.5-turbo-0125",141,18,1,2,3,3,2,0,1,21,20,20,21
"comparisons prompt","gpt-3.5-turbo-0125",141,19,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gpt-3.5-turbo-0125",141,20,0,0,1,1,0,0,1,16,18,18,16
"comparisons prompt","gpt-3.5-turbo-0125",141,21,0,0,1,0,1,1,1,15,16,15,16
"comparisons prompt","gpt-3.5-turbo-0125",141,22,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","gpt-3.5-turbo-0125",141,23,0,0,1,1,0,0,1,16,18,18,16
"comparisons prompt","gpt-3.5-turbo-0125",141,24,2,4,5,5,4,0,1,26,28,28,26
"comparisons prompt","gpt-3.5-turbo-0125",141,25,1,2,3,3,2,0,1,20,22,22,20
"comparisons prompt","gpt-3.5-turbo-0125",141,26,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gpt-3.5-turbo-0125",141,27,2,4,5,4,5,1,1,27,31,27,31
"comparisons prompt","gpt-3.5-turbo-0125",141,28,3,6,7,7,6,0,1,31,36,36,31
"comparisons prompt","gpt-3.5-turbo-0125",141,29,2,4,5,4,5,1,1,27,30,27,30
"comparisons prompt","gpt-3.5-turbo-0125",141,30,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gpt-3.5-turbo-0125",141,31,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gpt-3.5-turbo-0125",141,32,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","gpt-3.5-turbo-0125",141,33,2,4,5,5,4,0,1,27,30,30,27
"comparisons prompt","gpt-3.5-turbo-0125",141,34,3,6,7,6,7,1,1,32,34,32,34
"comparisons prompt","gpt-3.5-turbo-0125",141,35,3,6,7,7,6,0,1,32,37,37,32
"comparisons prompt","gpt-3.5-turbo-0125",141,36,3,6,7,6,7,1,1,31,35,31,35
"comparisons prompt","gpt-3.5-turbo-0125",141,37,3,6,7,6,7,1,1,31,36,31,36
"comparisons prompt","gpt-3.5-turbo-0125",141,38,3,6,7,7,6,0,1,34,36,36,34
"comparisons prompt","gpt-3.5-turbo-0125",141,39,1,2,3,2,3,1,1,18,24,18,24
"comparisons prompt","gpt-3.5-turbo-0125",141,40,3,6,7,6,7,1,1,31,37,31,37
"comparisons prompt","gpt-3.5-turbo-0125",141,41,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","gpt-3.5-turbo-0125",141,42,3,6,7,6,7,1,1,31,34,31,34
"comparisons prompt","gpt-3.5-turbo-0125",141,43,0,0,1,0,1,1,1,16,20,16,20
"comparisons prompt","gpt-3.5-turbo-0125",141,44,3,6,7,7,6,0,1,33,35,35,33
"comparisons prompt","gpt-3.5-turbo-0125",141,45,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gpt-3.5-turbo-0125",141,46,1,2,3,2,3,1,1,21,25,21,25
"comparisons prompt","gpt-3.5-turbo-0125",141,47,0,0,1,1,0,0,1,16,19,19,16
"comparisons prompt","gpt-3.5-turbo-0125",141,48,2,4,5,4,5,1,1,27,29,27,29
"comparisons prompt","gpt-3.5-turbo-0125",141,49,2,4,5,4,5,1,1,23,32,23,32
"comparisons prompt","gpt-3.5-turbo-0125",141,50,0,0,1,0,1,1,1,16,18,16,18
"comparisons prompt","gpt-3.5-turbo-0125",141,51,0,0,1,0,1,1,1,13,17,13,17
"comparisons prompt","gpt-3.5-turbo-0125",141,52,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gpt-3.5-turbo-0125",141,53,0,0,1,0,1,1,1,14,17,14,17
"comparisons prompt","gpt-3.5-turbo-0125",141,54,0,0,1,1,0,0,1,16,19,19,16
"comparisons prompt","gpt-3.5-turbo-0125",141,55,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gpt-3.5-turbo-0125",141,56,3,6,7,6,7,1,1,33,34,33,34
"comparisons prompt","gpt-3.5-turbo-0125",141,57,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","gpt-3.5-turbo-0125",141,58,3,6,7,6,7,1,1,33,36,33,36
"comparisons prompt","gpt-3.5-turbo-0125",141,59,1,2,3,2,3,1,1,22,25,22,25
"comparisons prompt","gpt-3.5-turbo-0125",141,0,99,0,1,1,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,1,99,0,2,0,2,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,2,99,0,3,0,3,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,3,99,0,4,4,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,4,99,0,5,0,5,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,5,99,0,6,6,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,6,99,0,7,0,7,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,7,99,1,2,2,1,1,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,8,99,1,3,3,1,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,9,99,1,4,4,1,1,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,10,99,1,5,5,1,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,11,99,1,6,1,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,12,99,1,7,1,7,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,13,99,2,3,2,3,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,14,99,2,4,4,2,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,15,99,2,5,5,2,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,16,99,2,6,2,6,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,17,99,2,7,7,2,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,18,99,3,4,3,4,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,19,99,3,5,5,3,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,20,99,3,6,3,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,21,99,3,7,7,3,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,22,99,4,5,4,5,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,23,99,4,6,4,6,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,24,99,4,7,7,4,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,25,99,5,6,5,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,26,99,5,7,7,5,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",141,27,99,6,7,7,6,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,0,3,6,7,6,7,0,0,33,36,33,36
"comparisons prompt","gpt-3.5-turbo-0125",142,1,1,2,3,2,3,0,0,20,23,20,23
"comparisons prompt","gpt-3.5-turbo-0125",142,2,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","gpt-3.5-turbo-0125",142,3,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","gpt-3.5-turbo-0125",142,4,3,6,7,7,6,0,1,32,34,34,32
"comparisons prompt","gpt-3.5-turbo-0125",142,5,2,4,5,5,4,1,0,25,30,30,25
"comparisons prompt","gpt-3.5-turbo-0125",142,6,2,4,5,5,4,0,1,27,31,31,27
"comparisons prompt","gpt-3.5-turbo-0125",142,7,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","gpt-3.5-turbo-0125",142,8,1,2,3,2,3,1,1,19,23,19,23
"comparisons prompt","gpt-3.5-turbo-0125",142,9,1,2,3,3,2,0,1,19,24,24,19
"comparisons prompt","gpt-3.5-turbo-0125",142,10,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","gpt-3.5-turbo-0125",142,11,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gpt-3.5-turbo-0125",142,12,1,2,3,3,2,0,1,22,24,24,22
"comparisons prompt","gpt-3.5-turbo-0125",142,13,2,4,5,5,4,0,1,28,31,31,28
"comparisons prompt","gpt-3.5-turbo-0125",142,14,2,4,5,4,5,1,1,27,29,27,29
"comparisons prompt","gpt-3.5-turbo-0125",142,15,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gpt-3.5-turbo-0125",142,16,1,2,3,2,3,1,1,21,25,21,25
"comparisons prompt","gpt-3.5-turbo-0125",142,17,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gpt-3.5-turbo-0125",142,18,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gpt-3.5-turbo-0125",142,19,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gpt-3.5-turbo-0125",142,20,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gpt-3.5-turbo-0125",142,21,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","gpt-3.5-turbo-0125",142,22,0,0,1,1,0,0,1,15,16,16,15
"comparisons prompt","gpt-3.5-turbo-0125",142,23,3,6,7,6,7,1,1,33,35,33,35
"comparisons prompt","gpt-3.5-turbo-0125",142,24,3,6,7,6,7,1,1,32,34,32,34
"comparisons prompt","gpt-3.5-turbo-0125",142,25,3,6,7,7,6,0,1,32,34,34,32
"comparisons prompt","gpt-3.5-turbo-0125",142,26,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gpt-3.5-turbo-0125",142,27,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gpt-3.5-turbo-0125",142,28,0,0,1,1,0,0,1,16,17,17,16
"comparisons prompt","gpt-3.5-turbo-0125",142,29,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gpt-3.5-turbo-0125",142,30,1,2,3,2,3,1,1,19,23,19,23
"comparisons prompt","gpt-3.5-turbo-0125",142,31,3,6,7,6,7,1,1,31,35,31,35
"comparisons prompt","gpt-3.5-turbo-0125",142,32,1,2,3,2,3,1,1,21,24,21,24
"comparisons prompt","gpt-3.5-turbo-0125",142,33,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gpt-3.5-turbo-0125",142,34,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gpt-3.5-turbo-0125",142,35,2,4,5,5,4,0,1,28,30,30,28
"comparisons prompt","gpt-3.5-turbo-0125",142,36,0,0,1,1,0,0,1,15,19,19,15
"comparisons prompt","gpt-3.5-turbo-0125",142,37,2,4,5,4,5,1,1,27,30,27,30
"comparisons prompt","gpt-3.5-turbo-0125",142,38,0,0,1,0,1,1,1,15,18,15,18
"comparisons prompt","gpt-3.5-turbo-0125",142,39,3,6,7,6,7,1,1,33,36,33,36
"comparisons prompt","gpt-3.5-turbo-0125",142,40,0,0,1,0,1,1,1,13,18,13,18
"comparisons prompt","gpt-3.5-turbo-0125",142,41,0,0,1,0,1,1,1,13,19,13,19
"comparisons prompt","gpt-3.5-turbo-0125",142,42,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","gpt-3.5-turbo-0125",142,43,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gpt-3.5-turbo-0125",142,44,1,2,3,2,3,1,1,22,24,22,24
"comparisons prompt","gpt-3.5-turbo-0125",142,45,1,2,3,3,2,0,1,19,24,24,19
"comparisons prompt","gpt-3.5-turbo-0125",142,46,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gpt-3.5-turbo-0125",142,47,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gpt-3.5-turbo-0125",142,48,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gpt-3.5-turbo-0125",142,49,2,4,5,4,5,1,1,25,29,25,29
"comparisons prompt","gpt-3.5-turbo-0125",142,50,1,2,3,2,3,1,1,21,23,21,23
"comparisons prompt","gpt-3.5-turbo-0125",142,51,1,2,3,3,2,0,1,20,25,25,20
"comparisons prompt","gpt-3.5-turbo-0125",142,52,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gpt-3.5-turbo-0125",142,53,2,4,5,4,5,1,1,28,30,28,30
"comparisons prompt","gpt-3.5-turbo-0125",142,54,2,4,5,5,4,0,1,28,28,28,28
"comparisons prompt","gpt-3.5-turbo-0125",142,55,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gpt-3.5-turbo-0125",142,56,3,6,7,7,6,0,1,34,36,36,34
"comparisons prompt","gpt-3.5-turbo-0125",142,57,0,0,1,0,1,1,1,14,17,14,17
"comparisons prompt","gpt-3.5-turbo-0125",142,58,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","gpt-3.5-turbo-0125",142,59,1,2,3,2,3,1,1,21,23,21,23
"comparisons prompt","gpt-3.5-turbo-0125",142,0,99,0,1,1,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,1,99,0,2,2,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,2,99,0,3,3,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,3,99,0,4,4,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,4,99,0,5,0,5,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,5,99,0,6,6,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,6,99,0,7,7,0,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,7,99,1,2,2,1,1,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,8,99,1,3,1,3,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,9,99,1,4,4,1,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,10,99,1,5,1,5,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,11,99,1,6,1,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,12,99,1,7,1,7,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,13,99,2,3,3,2,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,14,99,2,4,4,2,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,15,99,2,5,2,5,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,16,99,2,6,2,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,17,99,2,7,7,2,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,18,99,3,4,3,4,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,19,99,3,5,5,3,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,20,99,3,6,3,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,21,99,3,7,7,3,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,22,99,4,5,4,5,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,23,99,4,6,4,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,24,99,4,7,7,4,0,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,25,99,5,6,5,6,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,26,99,5,7,5,7,0,0,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",142,27,99,6,7,6,7,1,1,0,0,0,0
"comparisons prompt","gpt-3.5-turbo-0125",143,0,2,4,5,4,5,1,1,26,29,26,29
"comparisons prompt","gpt-3.5-turbo-0125",143,1,0,0,1,1,0,1,0,14,18,18,14
"comparisons prompt","gpt-3.5-turbo-0125",143,2,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gpt-3.5-turbo-0125",143,3,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","gpt-3.5-turbo-0125",143,4,0,0,1,0,1,1,1,16,18,16,18
"comparisons prompt","gpt-3.5-turbo-0125",143,5,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gpt-3.5-turbo-0125",143,6,3,6,7,6,7,1,1,32,36,32,36
"comparisons prompt","gpt-3.5-turbo-0125",143,7,3,6,7,6,7,1,1,33,34,33,34
"comparisons prompt","gpt-3.5-turbo-0125",143,8,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gpt-3.5-turbo-0125",143,9,3,6,7,7,6,0,1,32,36,36,32
"comparisons prompt","gpt-3.5-turbo-0125",143,10,1,2,3,3,2,0,1,21,25,25,21
"comparisons prompt","gpt-3.5-turbo-0125",143,11,1,2,3,2,3,1,1,20,23,20,23
"comparisons prompt","gpt-3.5-turbo-0125",143,12,1,2,3,3,2,0,1,19,23,23,19
"comparisons prompt","gpt-3.5-turbo-0125",143,13,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gpt-3.5-turbo-0125",143,14,2,4,5,5,4,0,1,27,31,31,27
"comparisons prompt","gpt-3.5-turbo-0125",143,15,2,4,5,5,4,0,1,27,29,29,27
"comparisons prompt","gpt-3.5-turbo-0125",143,16,2,4,5,4,5,1,1,27,32,27,32
"comparisons prompt","gpt-3.5-turbo-0125",143,17,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","gpt-3.5-turbo-0125",143,18,3,6,7,7,6,0,1,31,34,34,31
"comparisons prompt","gpt-3.5-turbo-0125",143,19,3,6,7,6,7,1,1,33,37,33,37
"comparisons prompt","gpt-3.5-turbo-0125",143,20,2,4,5,5,4,0,1,29,30,30,29
"comparisons prompt","gpt-3.5-turbo-0125",143,21,0,0,1,1,0,0,1,16,18,18,16
"comparisons prompt","gpt-3.5-turbo-0125",143,22,3,6,7,7,6,0,1,33,33,33,33
"comparisons prompt","gpt-3.5-turbo-0125",143,23,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gpt-3.5-turbo-0125",143,24,3,6,7,6,7,1,1,31,36,31,36
"comparisons prompt","gpt-3.5-turbo-0125",143,25,3,6,7,7,6,0,1,33,37,37,33
"comparisons prompt","gpt-3.5-turbo-0125",143,26,1,2,3,2,3,1,1,22,23,22,23
"comparisons prompt","gpt-3.5-turbo-0125",143,27,3,6,7,6,7,1,1,32,35,32,35
"comparisons prompt","gpt-3.5-turbo-0125",143,28,0,0,1,1,0,0,1,14,18,18,14
