"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome"
"standard prompt","gemma-7b",27,43,1,2,3,3,2,0,1,22,21,21,22
"standard prompt","gemma-7b",27,44,2,4,5,5,4,0,1,27,28,28,27
"standard prompt","gemma-7b",27,45,0,0,1,0,1,1,1,14,17,14,17
"standard prompt","gemma-7b",27,46,3,6,7,7,6,0,1,32,32,32,32
"standard prompt","gemma-7b",27,47,2,4,5,5,4,0,1,25,29,29,25
"standard prompt","gemma-7b",27,48,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gemma-7b",27,49,0,0,1,0,1,0,0,15,19,15,19
"standard prompt","gemma-7b",27,50,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gemma-7b",27,51,2,4,5,5,4,1,0,26,32,32,26
"standard prompt","gemma-7b",27,52,3,6,7,7,6,1,0,33,34,34,33
"standard prompt","gemma-7b",27,53,3,6,7,6,7,0,0,33,35,33,35
"standard prompt","gemma-7b",27,54,2,4,5,5,4,0,1,25,31,31,25
"standard prompt","gemma-7b",27,55,1,2,3,3,2,0,1,21,24,24,21
"standard prompt","gemma-7b",27,56,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gemma-7b",27,57,2,4,5,4,5,1,1,26,29,26,29
"standard prompt","gemma-7b",27,58,3,6,7,6,7,0,0,33,36,33,36
"standard prompt","gemma-7b",27,59,3,6,7,7,6,0,1,31,35,35,31
"standard prompt","gemma-7b",27,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","gemma-7b",27,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","gemma-7b",27,2,99,0,3,3,0,0,1,0,0,0,0
"standard prompt","gemma-7b",27,3,99,0,4,0,4,0,0,0,0,0,0
"standard prompt","gemma-7b",27,4,99,0,5,5,0,0,1,0,0,0,0
"standard prompt","gemma-7b",27,5,99,0,6,0,6,0,0,0,0,0,0
"standard prompt","gemma-7b",27,6,99,0,7,0,7,1,1,0,0,0,0
"standard prompt","gemma-7b",27,7,99,1,2,1,2,0,0,0,0,0,0
"standard prompt","gemma-7b",27,8,99,1,3,1,3,0,0,0,0,0,0
"standard prompt","gemma-7b",27,9,99,1,4,1,4,1,1,0,0,0,0
"standard prompt","gemma-7b",27,10,99,1,5,5,1,1,0,0,0,0,0
"standard prompt","gemma-7b",27,11,99,1,6,1,6,0,0,0,0,0,0
"standard prompt","gemma-7b",27,12,99,1,7,7,1,1,0,0,0,0,0
"standard prompt","gemma-7b",27,13,99,2,3,2,3,1,1,0,0,0,0
"standard prompt","gemma-7b",27,14,99,2,4,2,4,0,0,0,0,0,0
"standard prompt","gemma-7b",27,15,99,2,5,5,2,1,0,0,0,0,0
"standard prompt","gemma-7b",27,16,99,2,6,2,6,1,1,0,0,0,0
"standard prompt","gemma-7b",27,17,99,2,7,2,7,1,1,0,0,0,0
"standard prompt","gemma-7b",27,18,99,3,4,3,4,0,0,0,0,0,0
"standard prompt","gemma-7b",27,19,99,3,5,3,5,0,0,0,0,0,0
"standard prompt","gemma-7b",27,20,99,3,6,3,6,0,0,0,0,0,0
"standard prompt","gemma-7b",27,21,99,3,7,7,3,1,0,0,0,0,0
"standard prompt","gemma-7b",27,22,99,4,5,5,4,0,1,0,0,0,0
"standard prompt","gemma-7b",27,23,99,4,6,4,6,1,1,0,0,0,0
"standard prompt","gemma-7b",27,24,99,4,7,4,7,0,0,0,0,0,0
"standard prompt","gemma-7b",27,25,99,5,6,6,5,1,0,0,0,0,0
"standard prompt","gemma-7b",27,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gemma-7b",27,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","gemma-7b",28,0,2,4,5,5,4,0,1,27,30,30,27
"standard prompt","gemma-7b",28,1,0,0,1,1,0,0,1,16,18,18,16
"standard prompt","gemma-7b",28,2,0,0,1,1,0,0,1,14,16,16,14
"standard prompt","gemma-7b",28,3,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",28,4,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gemma-7b",28,5,1,2,3,2,3,0,0,21,22,21,22
"standard prompt","gemma-7b",28,6,3,6,7,6,7,0,0,34,35,34,35
"standard prompt","gemma-7b",28,7,3,6,7,6,7,0,0,32,37,32,37
"standard prompt","gemma-7b",28,8,3,6,7,7,6,1,0,33,37,37,33
"standard prompt","gemma-7b",28,9,0,0,1,0,1,1,1,17,17,17,17
"standard prompt","gemma-7b",28,10,1,2,3,2,3,0,0,22,22,22,22
"standard prompt","gemma-7b",28,11,0,0,1,1,0,0,1,16,18,18,16
"standard prompt","gemma-7b",28,12,3,6,7,7,6,0,1,32,33,33,32
"standard prompt","gemma-7b",28,13,3,6,7,6,7,0,0,32,37,32,37
"standard prompt","gemma-7b",28,14,0,0,1,0,1,0,0,14,18,14,18
"standard prompt","gemma-7b",28,15,1,2,3,3,2,1,0,21,23,23,21
"standard prompt","gemma-7b",28,16,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",28,17,2,4,5,5,4,0,1,28,29,29,28
"standard prompt","gemma-7b",28,18,0,0,1,1,0,0,1,14,15,15,14
"standard prompt","gemma-7b",28,19,2,4,5,4,5,1,1,28,30,28,30
"standard prompt","gemma-7b",28,20,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",28,21,3,6,7,6,7,0,0,31,36,31,36
"standard prompt","gemma-7b",28,22,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",28,23,3,6,7,7,6,0,1,34,36,36,34
"standard prompt","gemma-7b",28,24,0,0,1,0,1,1,1,16,17,16,17
"standard prompt","gemma-7b",28,25,0,0,1,0,1,1,1,14,17,14,17
"standard prompt","gemma-7b",28,26,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gemma-7b",28,27,1,2,3,3,2,1,0,20,22,22,20
"standard prompt","gemma-7b",28,28,2,4,5,5,4,0,1,28,29,29,28
"standard prompt","gemma-7b",28,29,3,6,7,6,7,1,1,31,35,31,35
"standard prompt","gemma-7b",28,30,1,2,3,3,2,1,0,20,24,24,20
"standard prompt","gemma-7b",28,31,2,4,5,4,5,1,1,27,29,27,29
"standard prompt","gemma-7b",28,32,0,0,1,0,1,1,1,15,19,15,19
"standard prompt","gemma-7b",28,33,2,4,5,4,5,1,1,28,29,28,29
"standard prompt","gemma-7b",28,34,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",28,35,2,4,5,5,4,0,1,28,32,32,28
"standard prompt","gemma-7b",28,36,3,6,7,6,7,0,0,33,36,33,36
"standard prompt","gemma-7b",28,37,0,0,1,0,1,1,1,15,18,15,18
"standard prompt","gemma-7b",28,38,2,4,5,5,4,0,1,26,31,31,26
"standard prompt","gemma-7b",28,39,2,4,5,4,5,0,0,26,29,26,29
"standard prompt","gemma-7b",28,40,1,2,3,3,2,0,1,21,25,25,21
"standard prompt","gemma-7b",28,41,1,2,3,3,2,0,1,21,24,24,21
"standard prompt","gemma-7b",28,42,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gemma-7b",28,43,1,2,3,3,2,0,1,21,23,23,21
"standard prompt","gemma-7b",28,44,2,4,5,5,4,0,1,27,30,30,27
"standard prompt","gemma-7b",28,45,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gemma-7b",28,46,2,4,5,4,5,1,1,25,29,25,29
"standard prompt","gemma-7b",28,47,3,6,7,6,7,0,0,32,35,32,35
"standard prompt","gemma-7b",28,48,1,2,3,2,3,0,0,20,24,20,24
"standard prompt","gemma-7b",28,49,3,6,7,6,7,0,0,32,35,32,35
"standard prompt","gemma-7b",28,50,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gemma-7b",28,51,3,6,7,7,6,0,1,32,37,37,32
"standard prompt","gemma-7b",28,52,2,4,5,4,5,0,0,25,31,25,31
"standard prompt","gemma-7b",28,53,3,6,7,7,6,0,1,32,37,37,32
"standard prompt","gemma-7b",28,54,2,4,5,4,5,1,1,29,28,29,28
"standard prompt","gemma-7b",28,55,1,2,3,3,2,1,0,19,24,24,19
"standard prompt","gemma-7b",28,56,3,6,7,6,7,0,0,34,34,34,34
"standard prompt","gemma-7b",28,57,1,2,3,2,3,0,0,19,23,19,23
"standard prompt","gemma-7b",28,58,1,2,3,2,3,0,0,18,23,18,23
"standard prompt","gemma-7b",28,59,1,2,3,3,2,1,0,22,23,23,22
"standard prompt","gemma-7b",28,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","gemma-7b",28,1,99,0,2,0,2,1,1,0,0,0,0
"standard prompt","gemma-7b",28,2,99,0,3,3,0,0,1,0,0,0,0
"standard prompt","gemma-7b",28,3,99,0,4,4,0,0,1,0,0,0,0
"standard prompt","gemma-7b",28,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","gemma-7b",28,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","gemma-7b",28,6,99,0,7,0,7,0,0,0,0,0,0
"standard prompt","gemma-7b",28,7,99,1,2,2,1,1,0,0,0,0,0
"standard prompt","gemma-7b",28,8,99,1,3,3,1,0,1,0,0,0,0
"standard prompt","gemma-7b",28,9,99,1,4,1,4,0,0,0,0,0,0
"standard prompt","gemma-7b",28,10,99,1,5,1,5,0,0,0,0,0,0
"standard prompt","gemma-7b",28,11,99,1,6,1,6,0,0,0,0,0,0
"standard prompt","gemma-7b",28,12,99,1,7,7,1,0,1,0,0,0,0
"standard prompt","gemma-7b",28,13,99,2,3,2,3,0,0,0,0,0,0
"standard prompt","gemma-7b",28,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","gemma-7b",28,15,99,2,5,5,2,0,1,0,0,0,0
"standard prompt","gemma-7b",28,16,99,2,6,2,6,1,1,0,0,0,0
"standard prompt","gemma-7b",28,17,99,2,7,7,2,0,1,0,0,0,0
"standard prompt","gemma-7b",28,18,99,3,4,4,3,1,0,0,0,0,0
"standard prompt","gemma-7b",28,19,99,3,5,5,3,0,1,0,0,0,0
"standard prompt","gemma-7b",28,20,99,3,6,6,3,0,1,0,0,0,0
"standard prompt","gemma-7b",28,21,99,3,7,3,7,1,1,0,0,0,0
"standard prompt","gemma-7b",28,22,99,4,5,4,5,1,1,0,0,0,0
"standard prompt","gemma-7b",28,23,99,4,6,4,6,1,1,0,0,0,0
"standard prompt","gemma-7b",28,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","gemma-7b",28,25,99,5,6,5,6,0,0,0,0,0,0
"standard prompt","gemma-7b",28,26,99,5,7,5,7,0,0,0,0,0,0
"standard prompt","gemma-7b",28,27,99,6,7,6,7,1,1,0,0,0,0
"standard prompt","gemma-7b",29,0,3,6,7,6,7,1,1,33,35,33,35
"standard prompt","gemma-7b",29,1,2,4,5,5,4,0,1,27,28,28,27
"standard prompt","gemma-7b",29,2,2,4,5,4,5,1,1,27,29,27,29
"standard prompt","gemma-7b",29,3,0,0,1,0,1,0,0,16,16,16,16
"standard prompt","gemma-7b",29,4,2,4,5,4,5,0,0,27,28,27,28
"standard prompt","gemma-7b",29,5,2,4,5,5,4,1,0,27,29,29,27
"standard prompt","gemma-7b",29,6,2,4,5,5,4,1,0,29,29,29,29
"standard prompt","gemma-7b",29,7,3,6,7,6,7,0,0,33,35,33,35
"standard prompt","gemma-7b",29,8,2,4,5,4,5,0,0,26,30,26,30
"standard prompt","gemma-7b",29,9,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gemma-7b",29,10,0,0,1,0,1,0,0,15,18,15,18
"standard prompt","gemma-7b",29,11,1,2,3,2,3,1,1,21,24,21,24
"standard prompt","gemma-7b",29,12,1,2,3,3,2,0,1,21,23,23,21
"standard prompt","gemma-7b",29,13,3,6,7,6,7,0,0,32,35,32,35
"standard prompt","gemma-7b",29,14,1,2,3,2,3,1,1,20,24,20,24
"standard prompt","gemma-7b",29,15,3,6,7,7,6,1,0,35,35,35,35
"standard prompt","gemma-7b",29,16,0,0,1,1,0,0,1,13,17,17,13
"standard prompt","gemma-7b",29,17,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gemma-7b",29,18,3,6,7,7,6,0,1,34,34,34,34
"standard prompt","gemma-7b",29,19,1,2,3,3,2,0,1,21,24,24,21
"standard prompt","gemma-7b",29,20,1,2,3,3,2,0,1,18,24,24,18
"standard prompt","gemma-7b",29,21,0,0,1,0,1,1,1,14,17,14,17
"standard prompt","gemma-7b",29,22,3,6,7,7,6,0,1,33,35,35,33
"standard prompt","gemma-7b",29,23,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gemma-7b",29,24,2,4,5,5,4,1,0,24,29,29,24
"standard prompt","gemma-7b",29,25,3,6,7,7,6,1,0,32,36,36,32
"standard prompt","gemma-7b",29,26,1,2,3,3,2,0,1,21,23,23,21
"standard prompt","gemma-7b",29,27,0,0,1,1,0,0,1,13,19,19,13
"standard prompt","gemma-7b",29,28,2,4,5,4,5,1,1,27,30,27,30
"standard prompt","gemma-7b",29,29,2,4,5,4,5,1,1,26,31,26,31
"standard prompt","gemma-7b",29,30,1,2,3,2,3,1,1,21,24,21,24
"standard prompt","gemma-7b",29,31,0,0,1,0,1,0,0,14,18,14,18
"standard prompt","gemma-7b",29,32,3,6,7,7,6,1,0,33,37,37,33
"standard prompt","gemma-7b",29,33,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",29,34,2,4,5,4,5,0,0,26,31,26,31
"standard prompt","gemma-7b",29,35,0,0,1,0,1,0,0,13,18,13,18
"standard prompt","gemma-7b",29,36,3,6,7,6,7,0,0,30,37,30,37
"standard prompt","gemma-7b",29,37,3,6,7,7,6,1,0,31,36,36,31
"standard prompt","gemma-7b",29,38,2,4,5,5,4,1,0,24,29,29,24
"standard prompt","gemma-7b",29,39,1,2,3,2,3,0,0,21,24,21,24
"standard prompt","gemma-7b",29,40,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gemma-7b",29,41,2,4,5,4,5,0,0,27,29,27,29
"standard prompt","gemma-7b",29,42,3,6,7,7,6,1,0,32,37,37,32
"standard prompt","gemma-7b",29,43,2,4,5,5,4,1,0,25,29,29,25
"standard prompt","gemma-7b",29,44,0,0,1,0,1,1,1,14,15,14,15
"standard prompt","gemma-7b",29,45,1,2,3,2,3,1,1,20,24,20,24
"standard prompt","gemma-7b",29,46,3,6,7,6,7,0,0,33,35,33,35
"standard prompt","gemma-7b",29,47,1,2,3,2,3,1,1,20,25,20,25
"standard prompt","gemma-7b",29,48,1,2,3,3,2,0,1,21,22,22,21
"standard prompt","gemma-7b",29,49,0,0,1,1,0,0,1,13,18,18,13
"standard prompt","gemma-7b",29,50,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",29,51,3,6,7,7,6,0,1,32,34,34,32
"standard prompt","gemma-7b",29,52,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gemma-7b",29,53,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gemma-7b",29,54,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",29,55,3,6,7,6,7,0,0,32,35,32,35
"standard prompt","gemma-7b",29,56,1,2,3,2,3,1,1,21,25,21,25
"standard prompt","gemma-7b",29,57,2,4,5,5,4,0,1,24,29,29,24
"standard prompt","gemma-7b",29,58,0,0,1,1,0,0,1,16,18,18,16
"standard prompt","gemma-7b",29,59,1,2,3,2,3,1,1,22,25,22,25
"standard prompt","gemma-7b",29,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","gemma-7b",29,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","gemma-7b",29,2,99,0,3,3,0,0,1,0,0,0,0
"standard prompt","gemma-7b",29,3,99,0,4,0,4,1,1,0,0,0,0
"standard prompt","gemma-7b",29,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","gemma-7b",29,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","gemma-7b",29,6,99,0,7,7,0,0,1,0,0,0,0
"standard prompt","gemma-7b",29,7,99,1,2,1,2,1,1,0,0,0,0
"standard prompt","gemma-7b",29,8,99,1,3,1,3,1,1,0,0,0,0
"standard prompt","gemma-7b",29,9,99,1,4,1,4,1,1,0,0,0,0
"standard prompt","gemma-7b",29,10,99,1,5,5,1,0,1,0,0,0,0
"standard prompt","gemma-7b",29,11,99,1,6,1,6,1,1,0,0,0,0
"standard prompt","gemma-7b",29,12,99,1,7,1,7,1,1,0,0,0,0
"standard prompt","gemma-7b",29,13,99,2,3,2,3,1,1,0,0,0,0
"standard prompt","gemma-7b",29,14,99,2,4,2,4,0,0,0,0,0,0
"standard prompt","gemma-7b",29,15,99,2,5,2,5,1,1,0,0,0,0
"standard prompt","gemma-7b",29,16,99,2,6,6,2,0,1,0,0,0,0
"standard prompt","gemma-7b",29,17,99,2,7,2,7,0,0,0,0,0,0
"standard prompt","gemma-7b",29,18,99,3,4,4,3,1,0,0,0,0,0
"standard prompt","gemma-7b",29,19,99,3,5,3,5,0,0,0,0,0,0
"standard prompt","gemma-7b",29,20,99,3,6,3,6,0,0,0,0,0,0
"standard prompt","gemma-7b",29,21,99,3,7,7,3,0,1,0,0,0,0
"standard prompt","gemma-7b",29,22,99,4,5,4,5,0,0,0,0,0,0
"standard prompt","gemma-7b",29,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","gemma-7b",29,24,99,4,7,4,7,1,1,0,0,0,0
"standard prompt","gemma-7b",29,25,99,5,6,6,5,0,1,0,0,0,0
"standard prompt","gemma-7b",29,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gemma-7b",29,27,99,6,7,6,7,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,0,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gemma-7b",30,1,1,2,3,2,3,0,0,20,24,20,24
"comparisons prompt","gemma-7b",30,2,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","gemma-7b",30,3,2,4,5,4,5,0,0,26,29,26,29
"comparisons prompt","gemma-7b",30,4,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gemma-7b",30,5,1,2,3,2,3,1,1,21,23,21,23
"comparisons prompt","gemma-7b",30,6,3,6,7,6,7,1,1,33,35,33,35
"comparisons prompt","gemma-7b",30,7,3,6,7,6,7,0,0,33,36,33,36
"comparisons prompt","gemma-7b",30,8,3,6,7,6,7,1,1,32,34,32,34
"comparisons prompt","gemma-7b",30,9,2,4,5,4,5,1,1,26,32,26,32
"comparisons prompt","gemma-7b",30,10,0,0,1,1,0,0,1,13,17,17,13
"comparisons prompt","gemma-7b",30,11,2,4,5,4,5,1,1,27,29,27,29
"comparisons prompt","gemma-7b",30,12,3,6,7,6,7,1,1,34,36,34,36
"comparisons prompt","gemma-7b",30,13,0,0,1,1,0,0,1,15,19,19,15
"comparisons prompt","gemma-7b",30,14,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","gemma-7b",30,15,3,6,7,6,7,1,1,33,36,33,36
"comparisons prompt","gemma-7b",30,16,3,6,7,7,6,0,1,32,35,35,32
"comparisons prompt","gemma-7b",30,17,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",30,18,2,4,5,4,5,1,1,25,29,25,29
"comparisons prompt","gemma-7b",30,19,3,6,7,7,6,0,1,32,37,37,32
"comparisons prompt","gemma-7b",30,20,3,6,7,6,7,1,1,33,37,33,37
"comparisons prompt","gemma-7b",30,21,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gemma-7b",30,22,0,0,1,1,0,0,1,13,18,18,13
"comparisons prompt","gemma-7b",30,23,1,2,3,2,3,1,1,21,22,21,22
"comparisons prompt","gemma-7b",30,24,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gemma-7b",30,25,3,6,7,6,7,1,1,32,37,32,37
"comparisons prompt","gemma-7b",30,26,0,0,1,1,0,0,1,15,19,19,15
"comparisons prompt","gemma-7b",30,27,2,4,5,5,4,0,1,25,32,32,25
"comparisons prompt","gemma-7b",30,28,2,4,5,5,4,0,1,24,29,29,24
"comparisons prompt","gemma-7b",30,29,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gemma-7b",30,30,1,2,3,2,3,1,1,21,24,21,24
"comparisons prompt","gemma-7b",30,31,0,0,1,0,1,0,0,15,17,15,17
"comparisons prompt","gemma-7b",30,32,2,4,5,5,4,0,1,26,27,27,26
"comparisons prompt","gemma-7b",30,33,0,0,1,1,0,0,1,13,18,18,13
"comparisons prompt","gemma-7b",30,34,1,2,3,3,2,0,1,19,22,22,19
"comparisons prompt","gemma-7b",30,35,1,2,3,3,2,0,1,20,22,22,20
"comparisons prompt","gemma-7b",30,36,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gemma-7b",30,37,1,2,3,3,2,0,1,22,22,22,22
"comparisons prompt","gemma-7b",30,38,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","gemma-7b",30,39,3,6,7,6,7,1,1,33,35,33,35
"comparisons prompt","gemma-7b",30,40,0,0,1,1,0,0,1,15,15,15,15
"comparisons prompt","gemma-7b",30,41,2,4,5,5,4,0,1,27,30,30,27
"comparisons prompt","gemma-7b",30,42,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gemma-7b",30,43,1,2,3,2,3,1,1,22,24,22,24
"comparisons prompt","gemma-7b",30,44,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",30,45,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gemma-7b",30,46,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gemma-7b",30,47,0,0,1,1,0,0,1,15,18,18,15
"comparisons prompt","gemma-7b",30,48,0,0,1,1,0,0,1,15,16,16,15
"comparisons prompt","gemma-7b",30,49,3,6,7,7,6,0,1,34,36,36,34
"comparisons prompt","gemma-7b",30,50,1,2,3,3,2,0,1,20,23,23,20
"comparisons prompt","gemma-7b",30,51,2,4,5,4,5,1,1,27,28,27,28
"comparisons prompt","gemma-7b",30,52,2,4,5,4,5,1,1,27,29,27,29
"comparisons prompt","gemma-7b",30,53,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gemma-7b",30,54,3,6,7,7,6,0,1,33,37,37,33
"comparisons prompt","gemma-7b",30,55,2,4,5,5,4,0,1,27,32,32,27
"comparisons prompt","gemma-7b",30,56,1,2,3,2,3,0,0,20,23,20,23
"comparisons prompt","gemma-7b",30,57,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","gemma-7b",30,58,3,6,7,6,7,0,0,33,36,33,36
"comparisons prompt","gemma-7b",30,59,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gemma-7b",30,0,99,0,1,1,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,1,99,0,2,0,2,1,1,0,0,0,0
"comparisons prompt","gemma-7b",30,2,99,0,3,3,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,3,99,0,4,4,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,4,99,0,5,5,0,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,5,99,0,6,0,6,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,6,99,0,7,0,7,1,1,0,0,0,0
"comparisons prompt","gemma-7b",30,7,99,1,2,1,2,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,8,99,1,3,1,3,1,1,0,0,0,0
"comparisons prompt","gemma-7b",30,9,99,1,4,4,1,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,10,99,1,5,5,1,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,11,99,1,6,1,6,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,12,99,1,7,7,1,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,13,99,2,3,3,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,14,99,2,4,4,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,15,99,2,5,2,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",30,16,99,2,6,6,2,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,17,99,2,7,2,7,1,1,0,0,0,0
"comparisons prompt","gemma-7b",30,18,99,3,4,3,4,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,19,99,3,5,3,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",30,20,99,3,6,3,6,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,21,99,3,7,3,7,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,22,99,4,5,4,5,1,1,0,0,0,0
"comparisons prompt","gemma-7b",30,23,99,4,6,6,4,0,1,0,0,0,0
"comparisons prompt","gemma-7b",30,24,99,4,7,4,7,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,25,99,5,6,5,6,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,26,99,5,7,5,7,0,0,0,0,0,0
"comparisons prompt","gemma-7b",30,27,99,6,7,6,7,1,1,0,0,0,0
"comparisons prompt","gemma-7b",31,0,3,6,7,7,6,0,1,31,37,37,31
"comparisons prompt","gemma-7b",31,1,3,6,7,7,6,0,1,33,33,33,33
"comparisons prompt","gemma-7b",31,2,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gemma-7b",31,3,1,2,3,2,3,1,1,20,22,20,22
"comparisons prompt","gemma-7b",31,4,2,4,5,5,4,0,1,28,29,29,28
"comparisons prompt","gemma-7b",31,5,0,0,1,1,0,0,1,15,17,17,15
"comparisons prompt","gemma-7b",31,6,2,4,5,4,5,1,1,26,30,26,30
"comparisons prompt","gemma-7b",31,7,2,4,5,4,5,0,0,27,31,27,31
"comparisons prompt","gemma-7b",31,8,3,6,7,6,7,1,1,33,37,33,37
"comparisons prompt","gemma-7b",31,9,1,2,3,2,3,1,1,22,23,22,23
"comparisons prompt","gemma-7b",31,10,3,6,7,7,6,0,1,34,35,35,34
"comparisons prompt","gemma-7b",31,11,3,6,7,7,6,0,1,31,36,36,31
"comparisons prompt","gemma-7b",31,12,0,0,1,0,1,1,1,14,17,14,17
"comparisons prompt","gemma-7b",31,13,2,4,5,4,5,1,1,27,29,27,29
"comparisons prompt","gemma-7b",31,14,2,4,5,5,4,0,1,26,30,30,26
"comparisons prompt","gemma-7b",31,15,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",31,16,2,4,5,5,4,0,1,25,30,30,25
"comparisons prompt","gemma-7b",31,17,2,4,5,5,4,0,1,27,30,30,27
"comparisons prompt","gemma-7b",31,18,3,6,7,6,7,1,1,32,35,32,35
"comparisons prompt","gemma-7b",31,19,1,2,3,3,2,0,1,21,23,23,21
"comparisons prompt","gemma-7b",31,20,0,0,1,0,1,1,1,15,16,15,16
"comparisons prompt","gemma-7b",31,21,3,6,7,7,6,0,1,30,37,37,30
"comparisons prompt","gemma-7b",31,22,3,6,7,6,7,1,1,34,37,34,37
"comparisons prompt","gemma-7b",31,23,3,6,7,7,6,0,1,33,36,36,33
"comparisons prompt","gemma-7b",31,24,1,2,3,3,2,0,1,21,24,24,21
"comparisons prompt","gemma-7b",31,25,0,0,1,0,1,1,1,16,16,16,16
"comparisons prompt","gemma-7b",31,26,0,0,1,1,0,0,1,15,20,20,15
"comparisons prompt","gemma-7b",31,27,0,0,1,0,1,1,1,14,17,14,17
"comparisons prompt","gemma-7b",31,28,1,2,3,3,2,0,1,20,24,24,20
"comparisons prompt","gemma-7b",31,29,0,0,1,1,0,0,1,14,17,17,14
"comparisons prompt","gemma-7b",31,30,2,4,5,5,4,0,1,26,29,29,26
"comparisons prompt","gemma-7b",31,31,0,0,1,1,0,0,1,14,18,18,14
"comparisons prompt","gemma-7b",31,32,3,6,7,7,6,0,1,33,34,34,33
