"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome"
"standard prompt","mixtral-8x7b-instruct",105,22,2,4,5,4,5,1,1,0,0.1,0,0.1
"standard prompt","mixtral-8x7b-instruct",105,23,1,2,3,2,3,0,0,0,-0.1,0,-0.1
"standard prompt","mixtral-8x7b-instruct",105,24,2,4,5,4,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,25,2,4,5,4,5,1,1,0,0.1,0,0.1
"standard prompt","mixtral-8x7b-instruct",105,26,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",105,27,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",105,28,0,0,1,1,0,1,0,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",105,29,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",105,30,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",105,31,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",105,32,0,0,1,0,1,1,1,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",105,33,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",105,34,2,4,5,4,5,1,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",105,35,2,4,5,4,5,0,0,0,0.1,0,0.1
"standard prompt","mixtral-8x7b-instruct",105,36,3,6,7,7,6,0,1,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",105,37,3,6,7,6,7,1,1,1,0,1,0
"standard prompt","mixtral-8x7b-instruct",105,38,0,0,1,0,1,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,39,3,6,7,6,7,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,40,3,6,7,6,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,41,0,0,1,0,1,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,42,1,2,3,2,3,1,1,-0.1,-0.1,-0.1,-0.1
"standard prompt","mixtral-8x7b-instruct",105,43,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",105,44,2,4,5,5,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,45,2,4,5,4,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,46,1,2,3,3,2,0,1,-0.1,-0.1,-0.1,-0.1
"standard prompt","mixtral-8x7b-instruct",105,47,0,0,1,1,0,0,1,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",105,0,99,0,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,1,99,0,2,0,2,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,2,99,0,3,3,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,3,99,0,4,0,4,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,6,99,0,7,0,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,7,99,1,2,1,2,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,8,99,1,3,1,3,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,9,99,1,4,1,4,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,10,99,1,5,1,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,12,99,1,7,7,1,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,13,99,2,3,2,3,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,15,99,2,5,2,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,16,99,2,6,2,6,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,17,99,2,7,2,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,18,99,3,4,3,4,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,19,99,3,5,5,3,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,20,99,3,6,3,6,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,21,99,3,7,7,3,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,22,99,4,5,4,5,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,24,99,4,7,4,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,25,99,5,6,6,5,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,26,99,5,7,5,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",105,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,0,0,0,1,0,1,0,0,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",106,1,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",106,2,3,6,7,6,7,0,0,0,1,0,1
"standard prompt","mixtral-8x7b-instruct",106,3,3,6,7,7,6,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,4,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",106,5,1,2,3,3,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,6,0,0,1,0,1,1,1,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",106,7,2,4,5,5,4,1,0,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",106,8,0,0,1,1,0,1,0,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",106,9,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",106,10,0,0,1,1,0,0,1,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",106,11,3,6,7,7,6,0,1,1,0,0,1
"standard prompt","mixtral-8x7b-instruct",106,12,0,0,1,1,0,0,1,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",106,13,0,0,1,0,1,1,1,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",106,14,1,2,3,2,3,1,1,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",106,15,1,2,3,2,3,1,1,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",106,16,2,4,5,4,5,0,0,0,0.1,0,0.1
"standard prompt","mixtral-8x7b-instruct",106,17,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",106,18,0,0,1,0,1,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,19,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",106,20,2,4,5,4,5,0,0,0.1,0,0.1,0
"standard prompt","mixtral-8x7b-instruct",106,21,1,2,3,3,2,0,1,-0.1,-0.1,-0.1,-0.1
"standard prompt","mixtral-8x7b-instruct",106,22,3,6,7,6,7,1,1,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",106,23,3,6,7,6,7,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,24,2,4,5,5,4,1,0,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",106,25,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",106,26,2,4,5,5,4,1,0,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",106,27,0,0,1,1,0,0,1,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",106,28,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",106,29,0,0,1,1,0,0,1,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",106,30,1,2,3,2,3,1,1,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",106,31,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",106,32,1,2,3,3,2,0,1,0,-0.1,-0.1,0
"standard prompt","mixtral-8x7b-instruct",106,33,3,6,7,6,7,1,1,0,1,0,1
"standard prompt","mixtral-8x7b-instruct",106,34,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",106,35,2,4,5,5,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,36,0,0,1,1,0,0,1,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",106,37,3,6,7,6,7,1,1,0,1,0,1
"standard prompt","mixtral-8x7b-instruct",106,38,0,0,1,1,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,39,2,4,5,4,5,0,0,0,0.1,0,0.1
"standard prompt","mixtral-8x7b-instruct",106,40,1,2,3,2,3,1,1,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",106,41,3,6,7,7,6,0,1,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",106,42,2,4,5,4,5,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,43,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",106,44,2,4,5,5,4,1,0,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",106,45,1,2,3,3,2,0,1,-0.1,-0.1,-0.1,-0.1
"standard prompt","mixtral-8x7b-instruct",106,46,0,0,1,1,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,47,1,2,3,2,3,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,2,99,0,3,0,3,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,3,99,0,4,0,4,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,5,99,0,6,0,6,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,6,99,0,7,7,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,7,99,1,2,2,1,1,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,8,99,1,3,1,3,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,9,99,1,4,4,1,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,10,99,1,5,5,1,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,12,99,1,7,1,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,13,99,2,3,3,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,15,99,2,5,5,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,16,99,2,6,6,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,17,99,2,7,7,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,18,99,3,4,3,4,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,19,99,3,5,3,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,20,99,3,6,3,6,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,21,99,3,7,7,3,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,22,99,4,5,5,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,25,99,5,6,5,6,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",106,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,0,0,0,1,0,1,-99,-99,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",107,1,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",107,2,0,0,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,3,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",107,4,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",107,5,0,0,1,1,0,1,0,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",107,6,1,2,3,2,3,0,0,0,-0.1,0,-0.1
"standard prompt","mixtral-8x7b-instruct",107,7,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",107,8,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",107,9,1,2,3,3,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,10,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",107,11,1,2,3,3,2,0,1,-0.1,-0.1,-0.1,-0.1
"standard prompt","mixtral-8x7b-instruct",107,12,3,6,7,6,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,13,3,6,7,6,7,1,1,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",107,14,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",107,15,2,4,5,4,5,1,1,0,0.1,0,0.1
"standard prompt","mixtral-8x7b-instruct",107,16,2,4,5,5,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,17,0,0,1,1,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,18,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",107,19,3,6,7,6,7,0,0,0,1,0,1
"standard prompt","mixtral-8x7b-instruct",107,20,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",107,21,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",107,22,1,2,3,3,2,0,1,0,-0.1,-0.1,0
"standard prompt","mixtral-8x7b-instruct",107,23,0,0,1,1,0,0,1,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",107,24,2,4,5,4,5,1,1,0,0.1,0,0.1
"standard prompt","mixtral-8x7b-instruct",107,25,0,0,1,1,0,0,1,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",107,26,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",107,27,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",107,28,0,0,1,1,0,0,1,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",107,29,3,6,7,6,7,0,0,0,1,0,1
"standard prompt","mixtral-8x7b-instruct",107,30,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",107,31,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",107,32,2,4,5,4,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,33,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",107,34,2,4,5,4,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,35,3,6,7,6,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,36,3,6,7,6,7,1,1,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",107,37,0,0,1,0,1,1,1,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",107,38,3,6,7,6,7,0,0,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",107,39,0,0,1,0,1,1,1,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",107,40,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",107,41,2,4,5,4,5,1,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",107,42,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",107,43,0,0,1,1,0,0,1,0,-1,-1,0
"standard prompt","mixtral-8x7b-instruct",107,44,0,0,1,1,0,0,1,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",107,45,0,0,1,1,0,0,1,-1,0,0,-1
"standard prompt","mixtral-8x7b-instruct",107,46,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",107,47,3,6,7,7,6,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,0,99,0,1,0,1,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,1,99,0,2,0,2,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,2,99,0,3,3,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,3,99,0,4,0,4,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,4,99,0,5,5,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,5,99,0,6,0,6,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,6,99,0,7,0,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,7,99,1,2,1,2,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,8,99,1,3,1,3,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,9,99,1,4,1,4,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,10,99,1,5,1,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,11,99,1,6,1,6,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,12,99,1,7,7,1,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,13,99,2,3,3,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,14,99,2,4,2,4,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,15,99,2,5,2,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,16,99,2,6,6,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,17,99,2,7,2,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,18,99,3,4,4,3,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,19,99,3,5,5,3,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,20,99,3,6,3,6,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,21,99,3,7,7,3,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,22,99,4,5,5,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,25,99,5,6,5,6,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,26,99,5,7,5,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",107,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,0,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",108,1,1,2,3,2,3,0,0,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",108,2,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",108,3,3,6,7,7,6,0,1,1,0,0,1
"standard prompt","mixtral-8x7b-instruct",108,4,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",108,5,3,6,7,7,6,1,0,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",108,6,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",108,7,0,0,1,0,1,0,0,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",108,8,1,2,3,2,3,1,1,-0.1,-0.1,-0.1,-0.1
"standard prompt","mixtral-8x7b-instruct",108,9,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",108,10,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",108,11,0,0,1,0,1,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,12,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",108,13,0,0,1,0,1,1,1,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",108,14,3,6,7,6,7,1,1,0,1,0,1
"standard prompt","mixtral-8x7b-instruct",108,15,0,0,1,0,1,1,1,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",108,16,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",108,17,0,0,1,0,1,1,1,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",108,18,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",108,19,2,4,5,4,5,1,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",108,20,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",108,21,2,4,5,4,5,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,22,1,2,3,2,3,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,23,0,0,1,0,1,1,1,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",108,24,0,0,1,0,1,1,1,-1,0,-1,0
"standard prompt","mixtral-8x7b-instruct",108,25,1,2,3,2,3,1,1,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",108,26,2,4,5,4,5,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,27,3,6,7,6,7,1,1,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",108,28,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",108,29,1,2,3,3,2,0,1,0,-0.1,-0.1,0
"standard prompt","mixtral-8x7b-instruct",108,30,3,6,7,6,7,0,0,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",108,31,0,0,1,1,0,0,1,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",108,32,0,0,1,0,1,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,33,0,0,1,1,0,0,1,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",108,34,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",108,35,3,6,7,7,6,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,36,0,0,1,0,1,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,37,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1
"standard prompt","mixtral-8x7b-instruct",108,38,3,6,7,7,6,0,1,0,1,1,0
"standard prompt","mixtral-8x7b-instruct",108,39,0,0,1,0,1,1,1,-1,-1,-1,-1
"standard prompt","mixtral-8x7b-instruct",108,40,3,6,7,6,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,41,2,4,5,5,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,42,1,2,3,2,3,1,1,-0.1,0,-0.1,0
"standard prompt","mixtral-8x7b-instruct",108,43,3,6,7,6,7,1,1,0,1,0,1
"standard prompt","mixtral-8x7b-instruct",108,44,1,2,3,2,3,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,45,1,2,3,3,2,0,1,-0.1,-0.1,-0.1,-0.1
"standard prompt","mixtral-8x7b-instruct",108,46,1,2,3,3,2,0,1,-0.1,0,0,-0.1
"standard prompt","mixtral-8x7b-instruct",108,47,2,4,5,5,4,0,1,0,0.1,0.1,0
"standard prompt","mixtral-8x7b-instruct",108,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,1,99,0,2,2,0,1,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,2,99,0,3,0,3,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,3,99,0,4,4,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,6,99,0,7,0,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,7,99,1,2,2,1,1,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,8,99,1,3,3,1,1,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,9,99,1,4,4,1,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,10,99,1,5,1,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,11,99,1,6,6,1,1,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,12,99,1,7,1,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,13,99,2,3,3,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,15,99,2,5,2,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,16,99,2,6,2,6,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,17,99,2,7,7,2,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,18,99,3,4,4,3,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,19,99,3,5,3,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,20,99,3,6,6,3,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,21,99,3,7,3,7,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,22,99,4,5,4,5,1,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,23,99,4,6,6,4,1,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,25,99,5,6,6,5,1,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,26,99,5,7,5,7,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",108,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",109,0,3,6,7,7,6,0,1,1,1,1,1
"standard prompt","mixtral-8x7b-instruct",109,1,2,4,5,4,5,0,0,0,0.1,0,0.1
"standard prompt","mixtral-8x7b-instruct",109,2,1,2,3,2,3,0,0,-0.1,0,-0.1,0
