"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome","M7_predL","M7_predR","M7_pACC","left_REL","right_REL","target_trial","chose_REL","M7_pREL"
"comparisons prompt","gpt-3.5-turbo-0125",126,11,0,0,1,0,1,1,1,-1,-1,-1,-1,0.648161449645707,0.351838550354293,0.351838550354293,0,1,1,1,0.351838550354293
"comparisons prompt","gpt-3.5-turbo-0125",126,12,2,4,5,4,5,0,0,0.1,0.1,0.1,0.1,0.720564045319289,0.279435954680711,0.279435954680711,0,1,1,0,0.279435954680711
"comparisons prompt","gpt-3.5-turbo-0125",126,13,2,4,5,4,5,0,0,0,0,0,0,0.759065977054821,0.240934022945179,0.240934022945179,0,1,1,0,0.240934022945179
"comparisons prompt","gpt-3.5-turbo-0125",126,14,2,4,5,4,5,0,0,0,0.1,0,0.1,0.775787231823394,0.224212768176606,0.224212768176606,0,1,1,0,0.224212768176606
"comparisons prompt","gpt-3.5-turbo-0125",126,15,1,2,3,2,3,0,0,0,-0.1,0,-0.1,0.716092883417842,0.283907116582158,0.283907116582158,0,1,1,0,0.283907116582158
"comparisons prompt","gpt-3.5-turbo-0125",126,16,1,2,3,3,2,1,0,-0.1,0,0,-0.1,0.563344520121693,0.436655479878307,0.563344520121693,1,0,1,0,0.563344520121693
"comparisons prompt","gpt-3.5-turbo-0125",126,17,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.623988878565289,0.376011121434711,0.623988878565289,1,0,1,1,0.623988878565289
"comparisons prompt","gpt-3.5-turbo-0125",126,18,0,0,1,1,0,1,0,0,0,0,0,0.937237182044035,0.0627628179559654,0.937237182044035,1,0,1,0,0.937237182044035
"comparisons prompt","gpt-3.5-turbo-0125",126,19,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1,0.809409130183215,0.190590869816785,0.809409130183215,1,0,1,1,0.809409130183215
"comparisons prompt","gpt-3.5-turbo-0125",126,20,0,0,1,0,1,0,0,-1,0,-1,0,0.656002691854844,0.343997308145156,0.343997308145156,0,1,1,0,0.343997308145156
"comparisons prompt","gpt-3.5-turbo-0125",126,21,0,0,1,1,0,0,1,-1,0,0,-1,0.896771662636869,0.103228337363131,0.896771662636869,1,0,1,1,0.896771662636869
"comparisons prompt","gpt-3.5-turbo-0125",126,22,1,2,3,3,2,0,1,0,-0.1,-0.1,0,0.88885325362536,0.11114674637464,0.88885325362536,1,0,1,1,0.88885325362536
"comparisons prompt","gpt-3.5-turbo-0125",126,23,3,6,7,7,6,1,0,0,1,1,0,0.542931720771058,0.457068279228942,0.542931720771058,1,0,1,0,0.542931720771058
"comparisons prompt","gpt-3.5-turbo-0125",126,24,2,4,5,4,5,0,0,0.1,0.1,0.1,0.1,0.74247490371497,0.25752509628503,0.25752509628503,0,1,1,0,0.25752509628503
"comparisons prompt","gpt-3.5-turbo-0125",126,25,3,6,7,6,7,1,1,0,0,0,0,0.872147131780088,0.127852868219912,0.127852868219912,0,1,1,1,0.127852868219912
"comparisons prompt","gpt-3.5-turbo-0125",126,26,0,0,1,1,0,0,1,-1,-1,-1,-1,0.981301928804773,0.0186980711952275,0.981301928804773,1,0,1,1,0.981301928804773
"comparisons prompt","gpt-3.5-turbo-0125",126,27,2,4,5,4,5,0,0,0,0.1,0,0.1,0.765633181623805,0.234366818376195,0.234366818376195,0,1,1,0,0.234366818376195
"comparisons prompt","gpt-3.5-turbo-0125",126,28,3,6,7,6,7,0,0,0,1,0,1,0.793471958441616,0.206528041558384,0.206528041558384,0,1,1,0,0.206528041558384
"comparisons prompt","gpt-3.5-turbo-0125",126,29,3,6,7,6,7,1,1,0,1,0,1,0.731198315153204,0.268801684846796,0.268801684846796,0,1,1,1,0.268801684846796
"comparisons prompt","gpt-3.5-turbo-0125",126,30,0,0,1,0,1,1,1,-1,-1,-1,-1,0.218415292430159,0.781584707569841,0.781584707569841,0,1,1,1,0.781584707569841
"comparisons prompt","gpt-3.5-turbo-0125",126,31,3,6,7,6,7,1,1,0,1,0,1,0.239414030077101,0.760585969922899,0.760585969922899,0,1,1,1,0.760585969922899
"comparisons prompt","gpt-3.5-turbo-0125",126,32,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.663053695794766,0.336946304205234,0.336946304205234,0,1,1,0,0.336946304205234
"comparisons prompt","gpt-3.5-turbo-0125",126,33,2,4,5,4,5,0,0,0,0,0,0,0.735068763470307,0.264931236529693,0.264931236529693,0,1,1,0,0.264931236529693
"comparisons prompt","gpt-3.5-turbo-0125",126,34,2,4,5,4,5,0,0,0,0.1,0,0.1,0.763785262163626,0.236214737836374,0.236214737836374,0,1,1,0,0.236214737836374
"comparisons prompt","gpt-3.5-turbo-0125",126,35,3,6,7,7,6,0,1,0,0,0,0,0.990353347368503,0.00964665263149657,0.990353347368503,1,0,1,1,0.990353347368503
"comparisons prompt","gpt-3.5-turbo-0125",126,36,3,6,7,7,6,0,1,0,1,1,0,0.987327284078054,0.0126727159219457,0.987327284078054,1,0,1,1,0.987327284078054
"comparisons prompt","gpt-3.5-turbo-0125",126,37,3,6,7,7,6,0,1,0,1,1,0,0.992846854472214,0.00715314552778551,0.992846854472214,1,0,1,1,0.992846854472214
"comparisons prompt","gpt-3.5-turbo-0125",126,38,1,2,3,3,2,0,1,0,0,0,0,0.877002572027441,0.122997427972559,0.877002572027441,1,0,1,1,0.877002572027441
"comparisons prompt","gpt-3.5-turbo-0125",126,39,2,4,5,4,5,0,0,0,0.1,0,0.1,0.733228290218284,0.266771709781716,0.266771709781716,0,1,1,0,0.266771709781716
"comparisons prompt","gpt-3.5-turbo-0125",126,40,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.64856683657384,0.35143316342616,0.35143316342616,0,1,1,0,0.35143316342616
"comparisons prompt","gpt-3.5-turbo-0125",126,41,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.883219856540693,0.116780143459307,0.883219856540693,1,0,1,1,0.883219856540693
"comparisons prompt","gpt-3.5-turbo-0125",126,42,0,0,1,1,0,0,1,0,0,0,0,0.97369381878452,0.0263061812154804,0.97369381878452,1,0,1,1,0.97369381878452
"comparisons prompt","gpt-3.5-turbo-0125",126,43,3,6,7,7,6,0,1,1,0,0,1,0.994453603071707,0.00554639692829277,0.994453603071707,1,0,1,1,0.994453603071707
"comparisons prompt","gpt-3.5-turbo-0125",126,44,0,0,1,1,0,0,1,-1,0,0,-1,0.968289073435133,0.0317109265648669,0.968289073435133,1,0,1,1,0.968289073435133
"comparisons prompt","gpt-3.5-turbo-0125",126,45,3,6,7,7,6,0,1,1,1,1,1,0.989326976652392,0.0106730233476079,0.989326976652392,1,0,1,1,0.989326976652392
"comparisons prompt","gpt-3.5-turbo-0125",126,46,3,6,7,7,6,0,1,0,1,1,0,0.986098551283706,0.0139014487162935,0.986098551283706,1,0,1,1,0.986098551283706
"comparisons prompt","gpt-3.5-turbo-0125",126,47,0,0,1,0,1,0,0,-1,0,-1,0,0.119379768225008,0.880620231774991,0.880620231774991,0,1,1,0,0.880620231774991
"comparisons prompt","gpt-3.5-turbo-0125",126,0,99,0,1,1,0,0,1,0,0,0,0,0.979097481949288,0.0209025180507125,0.979097481949288,1,0,1,1,0.979097481949288
"comparisons prompt","gpt-3.5-turbo-0125",126,1,99,0,2,0,2,0,0,0,0,0,0,0.446829907746497,0.553170092253503,0.553170092253503,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,2,99,0,3,0,3,0,0,0,0,0,0,0.202202165078301,0.797797834921699,0.797797834921699,0,1,1,0,0.797797834921699
"comparisons prompt","gpt-3.5-turbo-0125",126,3,99,0,4,0,4,0,0,0,0,0,0,0.311884916779784,0.688115083220216,0.688115083220216,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,4,99,0,5,0,5,0,0,0,0,0,0,0.249658992874499,0.750341007125501,0.750341007125501,0,1,1,0,0.750341007125501
"comparisons prompt","gpt-3.5-turbo-0125",126,5,99,0,6,6,0,0,1,0,0,0,0,0.947705349585031,0.0522946504149693,0.947705349585031,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,6,99,0,7,7,0,0,1,0,0,0,0,0.996727425435175,0.00327257456482492,0.996727425435175,1,0,1,1,0.996727425435175
"comparisons prompt","gpt-3.5-turbo-0125",126,7,99,1,2,1,2,0,0,0,0,0,0,0.914788546409839,0.0852114535901615,0.0852114535901615,1,0,1,1,0.914788546409839
"comparisons prompt","gpt-3.5-turbo-0125",126,8,99,1,3,3,1,0,1,0,0,0,0,0.786671330862387,0.213328669137612,0.786671330862387,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,9,99,1,4,1,4,1,1,0,0,0,0,0.857627474507622,0.142372525492378,0.142372525492378,1,0,1,0,0.857627474507622
"comparisons prompt","gpt-3.5-turbo-0125",126,10,99,1,5,1,5,1,1,0,0,0,0,0.815569327483825,0.184430672516175,0.184430672516175,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,11,99,1,6,6,1,0,1,0,0,0,0,0.576910876630793,0.423089123369207,0.576910876630793,0,1,1,0,0.423089123369207
"comparisons prompt","gpt-3.5-turbo-0125",126,12,99,1,7,7,1,0,1,0,0,0,0,0.958187803491316,0.0418121965086835,0.958187803491316,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,13,99,2,3,2,3,0,0,0,0,0,0,0.525133120263681,0.474866879736319,0.474866879736319,0,1,1,0,0.474866879736319
"comparisons prompt","gpt-3.5-turbo-0125",126,14,99,2,4,4,2,0,1,0,0,0,0,0.862658841845807,0.137341158154193,0.862658841845807,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,15,99,2,5,5,2,0,1,0,0,0,0,0.895356370800102,0.104643629199897,0.895356370800102,1,0,1,1,0.895356370800102
"comparisons prompt","gpt-3.5-turbo-0125",126,16,99,2,6,2,6,1,1,0,0,0,0,0.749413898323212,0.250586101676788,0.250586101676788,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,17,99,2,7,2,7,1,1,0,0,0,0,0.151066345836785,0.848933654163215,0.848933654163215,0,1,1,1,0.848933654163215
"comparisons prompt","gpt-3.5-turbo-0125",126,18,99,3,4,4,3,0,1,0,0,0,0,0.663393018870345,0.336606981129655,0.663393018870345,0,1,1,0,0.336606981129655
"comparisons prompt","gpt-3.5-turbo-0125",126,19,99,3,5,5,3,1,0,0,0,0,0,0.728606017783948,0.271393982216052,0.728606017783948,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,20,99,3,6,3,6,1,1,0,0,0,0,0.905045598071232,0.0949544019287683,0.0949544019287683,1,0,1,0,0.905045598071232
"comparisons prompt","gpt-3.5-turbo-0125",126,21,99,3,7,3,7,0,0,0,0,0,0,0.361891880275279,0.638108119724721,0.638108119724721,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,22,99,4,5,5,4,0,1,0,0,0,0,0.827616316212463,0.172383683787537,0.827616316212463,1,0,1,1,0.827616316212463
"comparisons prompt","gpt-3.5-turbo-0125",126,23,99,4,6,6,4,0,1,0,0,0,0,0.69975065161886,0.30024934838114,0.69975065161886,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,24,99,4,7,7,4,0,1,0,0,0,0,0.975104596143195,0.0248954038568047,0.975104596143195,1,0,1,1,0.975104596143195
"comparisons prompt","gpt-3.5-turbo-0125",126,25,99,5,6,6,5,0,1,0,0,0,0,0.631114447443497,0.368885552556503,0.631114447443497,0,1,1,0,0.368885552556503
"comparisons prompt","gpt-3.5-turbo-0125",126,26,99,5,7,5,7,1,1,0,0,0,0,0.301678518027736,0.698321481972264,0.698321481972264,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",126,27,99,6,7,7,6,0,1,0,0,0,0,0.983397624181382,0.0166023758186181,0.983397624181382,1,0,1,1,0.983397624181382
"comparisons prompt","gpt-3.5-turbo-0125",127,0,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.778977380217602,0.221022619782398,0.221022619782398,0,1,1,0,0.221022619782398
"comparisons prompt","gpt-3.5-turbo-0125",127,1,2,4,5,4,5,1,1,0.1,0,0.1,0,0.778977380217602,0.221022619782398,0.221022619782398,0,1,1,1,0.221022619782398
"comparisons prompt","gpt-3.5-turbo-0125",127,2,2,4,5,5,4,1,0,0,0.1,0.1,0,0.748416406061551,0.251583593938449,0.748416406061551,1,0,1,0,0.748416406061551
"comparisons prompt","gpt-3.5-turbo-0125",127,3,1,2,3,3,2,0,1,0,0,0,0,0.806784386632596,0.193215613367404,0.806784386632596,1,0,1,1,0.806784386632596
"comparisons prompt","gpt-3.5-turbo-0125",127,4,0,0,1,0,1,0,0,-1,0,-1,0,0.778977380217602,0.221022619782398,0.221022619782398,0,1,1,0,0.221022619782398
"comparisons prompt","gpt-3.5-turbo-0125",127,5,1,2,3,2,3,1,1,-0.1,-0.1,-0.1,-0.1,0.751019426330231,0.248980573669769,0.248980573669769,0,1,1,1,0.248980573669769
"comparisons prompt","gpt-3.5-turbo-0125",127,6,2,4,5,5,4,0,1,0,0,0,0,0.781356575311246,0.218643424688754,0.781356575311246,1,0,1,1,0.781356575311246
"comparisons prompt","gpt-3.5-turbo-0125",127,7,3,6,7,7,6,0,1,0,0,0,0,0.778977380217602,0.221022619782398,0.778977380217602,1,0,1,1,0.778977380217602
"comparisons prompt","gpt-3.5-turbo-0125",127,8,0,0,1,1,0,0,1,0,-1,-1,0,0.831728773108058,0.168271226891942,0.831728773108058,1,0,1,1,0.831728773108058
"comparisons prompt","gpt-3.5-turbo-0125",127,9,3,6,7,7,6,0,1,0,1,1,0,0.778977380217602,0.221022619782398,0.778977380217602,1,0,1,1,0.778977380217602
"comparisons prompt","gpt-3.5-turbo-0125",127,10,0,0,1,0,1,0,0,-1,0,-1,0,0.783705436045126,0.216294563954874,0.216294563954874,0,1,1,0,0.216294563954874
"comparisons prompt","gpt-3.5-turbo-0125",127,11,1,2,3,2,3,1,1,-0.1,0,-0.1,0,0.74059794339541,0.25940205660459,0.25940205660459,0,1,1,1,0.25940205660459
"comparisons prompt","gpt-3.5-turbo-0125",127,12,0,0,1,0,1,0,0,-1,0,-1,0,0.720494364320914,0.279505635679086,0.279505635679086,0,1,1,0,0.279505635679086
"comparisons prompt","gpt-3.5-turbo-0125",127,13,3,6,7,6,7,1,1,0,1,0,1,0.26094446441492,0.73905553558508,0.73905553558508,0,1,1,1,0.73905553558508
"comparisons prompt","gpt-3.5-turbo-0125",127,14,2,4,5,5,4,0,1,0,0.1,0.1,0,0.782057317945567,0.217942682054433,0.782057317945567,1,0,1,1,0.782057317945567
"comparisons prompt","gpt-3.5-turbo-0125",127,15,0,0,1,1,0,0,1,0,0,0,0,0.868199864921405,0.131800135078595,0.868199864921405,1,0,1,1,0.868199864921405
"comparisons prompt","gpt-3.5-turbo-0125",127,16,3,6,7,6,7,1,1,0,1,0,1,0.112934801626333,0.887065198373667,0.887065198373667,0,1,1,1,0.887065198373667
"comparisons prompt","gpt-3.5-turbo-0125",127,17,3,6,7,6,7,1,1,0,0,0,0,0.0749283166182568,0.925071683381743,0.925071683381743,0,1,1,1,0.925071683381743
"comparisons prompt","gpt-3.5-turbo-0125",127,18,2,4,5,4,5,0,0,0.1,0.1,0.1,0.1,0.524593324517409,0.475406675482591,0.475406675482591,0,1,1,0,0.475406675482591
"comparisons prompt","gpt-3.5-turbo-0125",127,19,0,0,1,1,0,0,1,-1,-1,-1,-1,0.863277523863663,0.136722476136337,0.863277523863663,1,0,1,1,0.863277523863663
"comparisons prompt","gpt-3.5-turbo-0125",127,20,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.924588980014794,0.0754110199852062,0.924588980014794,1,0,1,1,0.924588980014794
"comparisons prompt","gpt-3.5-turbo-0125",127,21,1,2,3,3,2,0,1,0,-0.1,-0.1,0,0.951001231780285,0.0489987682197155,0.951001231780285,1,0,1,1,0.951001231780285
"comparisons prompt","gpt-3.5-turbo-0125",127,22,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.934415968019731,0.0655840319802688,0.934415968019731,1,0,1,1,0.934415968019731
"comparisons prompt","gpt-3.5-turbo-0125",127,23,3,6,7,7,6,0,1,0,1,1,0,0.991198856221251,0.00880114377874917,0.991198856221251,1,0,1,1,0.991198856221251
"comparisons prompt","gpt-3.5-turbo-0125",127,24,3,6,7,7,6,0,1,1,1,1,1,0.993918414854512,0.00608158514548783,0.993918414854512,1,0,1,1,0.993918414854512
"comparisons prompt","gpt-3.5-turbo-0125",127,25,3,6,7,7,6,0,1,1,1,1,1,0.991694065406843,0.00830593459315728,0.991694065406843,1,0,1,1,0.991694065406843
"comparisons prompt","gpt-3.5-turbo-0125",127,26,2,4,5,4,5,0,0,0,0.1,0,0.1,0.678061025992111,0.321938974007889,0.321938974007889,0,1,1,0,0.321938974007889
"comparisons prompt","gpt-3.5-turbo-0125",127,27,3,6,7,7,6,0,1,0,0,0,0,0.988949727292845,0.0110502727071552,0.988949727292845,1,0,1,1,0.988949727292845
"comparisons prompt","gpt-3.5-turbo-0125",127,28,0,0,1,0,1,0,0,-1,0,-1,0,0.479402415446431,0.520597584553569,0.520597584553569,0,1,1,0,0.520597584553569
"comparisons prompt","gpt-3.5-turbo-0125",127,29,2,4,5,5,4,0,1,0,0.1,0.1,0,0.870113558060017,0.129886441939983,0.870113558060017,1,0,1,1,0.870113558060017
"comparisons prompt","gpt-3.5-turbo-0125",127,30,2,4,5,4,5,0,0,0,0.1,0,0.1,0.455539354654686,0.544460645345314,0.544460645345314,0,1,1,0,0.544460645345314
"comparisons prompt","gpt-3.5-turbo-0125",127,31,0,0,1,1,0,0,1,0,0,0,0,0.944289182256271,0.0557108177437291,0.944289182256271,1,0,1,1,0.944289182256271
"comparisons prompt","gpt-3.5-turbo-0125",127,32,1,2,3,2,3,1,1,-0.1,0,-0.1,0,0.374520040429502,0.625479959570498,0.625479959570498,0,1,1,1,0.625479959570498
"comparisons prompt","gpt-3.5-turbo-0125",127,33,1,2,3,3,2,0,1,-0.1,-0.1,-0.1,-0.1,0.960792149759532,0.0392078502404677,0.960792149759532,1,0,1,1,0.960792149759532
"comparisons prompt","gpt-3.5-turbo-0125",127,34,1,2,3,2,3,1,1,-0.1,0,-0.1,0,0.372672146389513,0.627327853610487,0.627327853610487,0,1,1,1,0.627327853610487
"comparisons prompt","gpt-3.5-turbo-0125",127,35,0,0,1,0,1,1,1,-1,0,-1,0,0.442377179668405,0.557622820331595,0.557622820331595,0,1,1,1,0.557622820331595
"comparisons prompt","gpt-3.5-turbo-0125",127,36,0,0,1,1,0,0,1,-1,-1,-1,-1,0.985537571042457,0.0144624289575428,0.985537571042457,1,0,1,1,0.985537571042457
"comparisons prompt","gpt-3.5-turbo-0125",127,37,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.960923813330356,0.0390761866696436,0.960923813330356,1,0,1,1,0.960923813330356
"comparisons prompt","gpt-3.5-turbo-0125",127,38,2,4,5,4,5,0,0,0,0.1,0,0.1,0.442708756476114,0.557291243523886,0.557291243523886,0,1,1,0,0.557291243523886
"comparisons prompt","gpt-3.5-turbo-0125",127,39,2,4,5,5,4,0,1,0,0.1,0.1,0,0.942525864459897,0.0574741355401032,0.942525864459897,1,0,1,1,0.942525864459897
"comparisons prompt","gpt-3.5-turbo-0125",127,40,3,6,7,6,7,1,1,1,1,1,1,0.153152594720002,0.846847405279998,0.846847405279998,0,1,1,1,0.846847405279998
"comparisons prompt","gpt-3.5-turbo-0125",127,41,0,0,1,1,0,0,1,-1,0,0,-1,0.981643903484083,0.0183560965159167,0.981643903484083,1,0,1,1,0.981643903484083
"comparisons prompt","gpt-3.5-turbo-0125",127,42,1,2,3,2,3,1,1,0,0,0,0,0.319765693403906,0.680234306596094,0.680234306596094,0,1,1,1,0.680234306596094
"comparisons prompt","gpt-3.5-turbo-0125",127,43,2,4,5,5,4,0,1,0,0.1,0.1,0,0.956671918928326,0.0433280810716739,0.956671918928326,1,0,1,1,0.956671918928326
"comparisons prompt","gpt-3.5-turbo-0125",127,44,3,6,7,7,6,0,1,0,1,1,0,0.981773930674563,0.0182260693254375,0.981773930674563,1,0,1,1,0.981773930674563
"comparisons prompt","gpt-3.5-turbo-0125",127,45,2,4,5,4,5,0,0,0.1,0,0.1,0,0.330242042089518,0.669757957910482,0.669757957910482,0,1,1,0,0.669757957910482
"comparisons prompt","gpt-3.5-turbo-0125",127,46,3,6,7,7,6,0,1,0,1,1,0,0.991586018678788,0.00841398132121204,0.991586018678788,1,0,1,1,0.991586018678788
"comparisons prompt","gpt-3.5-turbo-0125",127,47,0,0,1,1,0,0,1,-1,0,0,-1,0.991559191563843,0.00844080843615754,0.991559191563843,1,0,1,1,0.991559191563843
"comparisons prompt","gpt-3.5-turbo-0125",127,0,99,0,1,0,1,1,1,0,0,0,0,0.149847707653809,0.850152292346191,0.850152292346191,0,1,1,1,0.850152292346191
"comparisons prompt","gpt-3.5-turbo-0125",127,1,99,0,2,2,0,1,0,0,0,0,0,0.94470809522709,0.0552919047729101,0.94470809522709,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,2,99,0,3,3,0,0,1,0,0,0,0,0.986284651302898,0.0137153486971023,0.986284651302898,1,0,1,1,0.986284651302898
"comparisons prompt","gpt-3.5-turbo-0125",127,3,99,0,4,0,4,0,0,0,0,0,0,0.21090768885087,0.78909231114913,0.78909231114913,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,4,99,0,5,0,5,0,0,0,0,0,0,0.249573730297349,0.750426269702651,0.750426269702651,0,1,1,0,0.750426269702651
"comparisons prompt","gpt-3.5-turbo-0125",127,5,99,0,6,6,0,0,1,0,0,0,0,0.954631166645429,0.0453688333545711,0.954631166645429,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,6,99,0,7,0,7,1,1,0,0,0,0,0.0286457931927429,0.971354206807257,0.971354206807257,0,1,1,1,0.971354206807257
"comparisons prompt","gpt-3.5-turbo-0125",127,7,99,1,2,1,2,0,0,0,0,0,0,0.935637527725011,0.0643624722749888,0.0643624722749888,1,0,1,1,0.935637527725011
"comparisons prompt","gpt-3.5-turbo-0125",127,8,99,1,3,3,1,0,1,0,0,0,0,0.782435561220399,0.217564438779601,0.782435561220399,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,9,99,1,4,1,4,0,0,0,0,0,0,0.842380803518207,0.157619196481793,0.157619196481793,1,0,1,1,0.842380803518207
"comparisons prompt","gpt-3.5-turbo-0125",127,10,99,1,5,1,5,0,0,0,0,0,0,0.869282078605193,0.130717921394807,0.130717921394807,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,11,99,1,6,1,6,0,0,0,0,0,0,0.921900036797216,0.0780999632027841,0.0780999632027841,1,0,1,1,0.921900036797216
"comparisons prompt","gpt-3.5-turbo-0125",127,12,99,1,7,1,7,1,1,0,0,0,0,0.370943428495072,0.629056571504928,0.629056571504928,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,13,99,2,3,3,2,0,1,0,0,0,0,0.936843291095941,0.0631567089040588,0.936843291095941,1,0,1,1,0.936843291095941
"comparisons prompt","gpt-3.5-turbo-0125",127,14,99,2,4,4,2,0,1,0,0,0,0,0.905540785780169,0.0944592142198315,0.905540785780169,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,15,99,2,5,2,5,1,1,0,0,0,0,0.617191738609571,0.382808261390429,0.382808261390429,0,1,1,1,0.382808261390429
"comparisons prompt","gpt-3.5-turbo-0125",127,16,99,2,6,6,2,0,1,0,0,0,0,0.812748207470522,0.187251792529477,0.812748207470522,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,17,99,2,7,7,2,0,1,0,0,0,0,0.988621500629906,0.0113784993700938,0.988621500629906,1,0,1,1,0.988621500629906
"comparisons prompt","gpt-3.5-turbo-0125",127,18,99,3,4,3,4,0,0,0,0,0,0,0.845044293086012,0.154955706913988,0.154955706913988,1,0,1,1,0.845044293086012
"comparisons prompt","gpt-3.5-turbo-0125",127,19,99,3,5,3,5,0,0,0,0,0,0,0.871560295081159,0.128439704918841,0.128439704918841,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,20,99,3,6,6,3,1,0,0,0,0,0,0.507696186236989,0.492303813763011,0.507696186236989,0,1,1,1,0.492303813763011
"comparisons prompt","gpt-3.5-turbo-0125",127,21,99,3,7,3,7,1,1,0,0,0,0,0.375669034613922,0.624330965386078,0.624330965386078,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,22,99,4,5,4,5,0,0,0,0,0,0,0.814314565654303,0.185685434345697,0.185685434345697,0,1,1,0,0.185685434345697
"comparisons prompt","gpt-3.5-turbo-0125",127,23,99,4,6,6,4,1,0,0,0,0,0,0.614749227679633,0.385250772320367,0.614749227679633,0,0,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,24,99,4,7,4,7,0,0,0,0,0,0,0.279991280312331,0.720008719687669,0.720008719687669,0,1,1,0,0.720008719687669
"comparisons prompt","gpt-3.5-turbo-0125",127,25,99,5,6,6,5,1,0,0,0,0,0,0.665053282024111,0.334946717975889,0.665053282024111,0,1,1,1,0.334946717975889
"comparisons prompt","gpt-3.5-turbo-0125",127,26,99,5,7,5,7,1,1,0,0,0,0,0.23810797330561,0.76189202669439,0.76189202669439,1,1,0,NA,NA
"comparisons prompt","gpt-3.5-turbo-0125",127,27,99,6,7,7,6,0,1,0,0,0,0,0.986023954170426,0.013976045829574,0.986023954170426,1,0,1,1,0.986023954170426
"comparisons prompt","gpt-3.5-turbo-0125",128,0,1,2,3,3,2,1,0,-0.1,0,0,-0.1,0.778977380217602,0.221022619782398,0.778977380217602,1,0,1,0,0.778977380217602
"comparisons prompt","gpt-3.5-turbo-0125",128,1,3,6,7,6,7,0,0,0,1,0,1,0.778977380217602,0.221022619782398,0.221022619782398,0,1,1,0,0.221022619782398
"comparisons prompt","gpt-3.5-turbo-0125",128,2,0,0,1,0,1,0,0,-1,-1,-1,-1,0.778977380217602,0.221022619782398,0.221022619782398,0,1,1,0,0.221022619782398
"comparisons prompt","gpt-3.5-turbo-0125",128,3,2,4,5,5,4,0,1,0,0.1,0.1,0,0.778977380217602,0.221022619782398,0.778977380217602,1,0,1,1,0.778977380217602
"comparisons prompt","gpt-3.5-turbo-0125",128,4,1,2,3,2,3,0,0,-0.1,-0.1,-0.1,-0.1,0.748416406061551,0.251583593938449,0.251583593938449,0,1,1,0,0.251583593938449
"comparisons prompt","gpt-3.5-turbo-0125",128,5,2,4,5,4,5,1,1,0,0,0,0,0.526580829033486,0.473419170966514,0.473419170966514,0,1,1,1,0.473419170966514
"comparisons prompt","gpt-3.5-turbo-0125",128,6,3,6,7,7,6,0,1,0,1,1,0,0.831728773108058,0.168271226891942,0.831728773108058,1,0,1,1,0.831728773108058
"comparisons prompt","gpt-3.5-turbo-0125",128,7,2,4,5,4,5,0,0,0,0.1,0,0.1,0.550030706470955,0.449969293529045,0.449969293529045,0,1,1,0,0.449969293529045
"comparisons prompt","gpt-3.5-turbo-0125",128,8,3,6,7,6,7,0,0,0,1,0,1,0.233078259481902,0.766921740518098,0.766921740518098,0,1,1,0,0.766921740518098
"comparisons prompt","gpt-3.5-turbo-0125",128,9,3,6,7,7,6,0,1,0,0,0,0,0.979125260834124,0.0208747391658765,0.979125260834124,1,0,1,1,0.979125260834124
